recording_id,user_id,type,subtype,start,end,duration_sec,text,confidence,clip_filename,clip_path
825727,291038,prolongation,elongation,299.6,299.62,0.01999999999998181,जी...,0.936,825727_disf_1034_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1034_prolongation_elongation.wav
825727,291038,repetition,immediate,299.62,299.66,0.040000000000020464,जी... जी...,0.942,825727_disf_1035_repetition_immediate.wav,output/disfluency_clips/825727_disf_1035_repetition_immediate.wav
825727,291038,prolongation,elongation,299.62,299.64,0.01999999999998181,जी...,0.942,825727_disf_1036_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1036_prolongation_elongation.wav
825727,291038,repetition,immediate,299.64,299.68,0.040000000000020464,जी... जी...,0.944,825727_disf_1037_repetition_immediate.wav,output/disfluency_clips/825727_disf_1037_repetition_immediate.wav
825727,291038,prolongation,elongation,299.64,299.66,0.020000000000038654,जी...,0.944,825727_disf_1038_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1038_prolongation_elongation.wav
825727,291038,repetition,immediate,299.66,299.7,0.03999999999996362,जी... जी...,0.946,825727_disf_1039_repetition_immediate.wav,output/disfluency_clips/825727_disf_1039_repetition_immediate.wav
825727,291038,prolongation,elongation,299.66,299.68,0.01999999999998181,जी...,0.946,825727_disf_1040_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1040_prolongation_elongation.wav
825727,291038,repetition,immediate,299.68,299.72,0.040000000000020464,जी... जी...,0.946,825727_disf_1041_repetition_immediate.wav,output/disfluency_clips/825727_disf_1041_repetition_immediate.wav
825727,291038,prolongation,elongation,299.68,299.7,0.01999999999998181,जी...,0.946,825727_disf_1042_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1042_prolongation_elongation.wav
825727,291038,repetition,immediate,299.7,299.74,0.040000000000020464,जी... जी...,0.948,825727_disf_1043_repetition_immediate.wav,output/disfluency_clips/825727_disf_1043_repetition_immediate.wav
825727,291038,prolongation,elongation,299.7,299.72,0.020000000000038654,जी...,0.948,825727_disf_1044_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1044_prolongation_elongation.wav
825727,291038,repetition,immediate,299.72,299.76,0.03999999999996362,जी... जी...,0.947,825727_disf_1045_repetition_immediate.wav,output/disfluency_clips/825727_disf_1045_repetition_immediate.wav
825727,291038,prolongation,elongation,299.72,299.74,0.01999999999998181,जी...,0.948,825727_disf_1046_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1046_prolongation_elongation.wav
825727,291038,repetition,immediate,299.74,299.78,0.03999999999996362,जी... जी...,0.947,825727_disf_1047_repetition_immediate.wav,output/disfluency_clips/825727_disf_1047_repetition_immediate.wav
825727,291038,prolongation,elongation,299.74,299.76,0.01999999999998181,जी...,0.947,825727_disf_1048_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1048_prolongation_elongation.wav
825727,291038,repetition,immediate,299.76,299.8,0.040000000000020464,जी... जी...,0.948,825727_disf_1049_repetition_immediate.wav,output/disfluency_clips/825727_disf_1049_repetition_immediate.wav
825727,291038,prolongation,elongation,299.76,299.78,0.01999999999998181,जी...,0.948,825727_disf_1050_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1050_prolongation_elongation.wav
825727,291038,repetition,immediate,299.78,299.82,0.040000000000020464,जी... जी...,0.948,825727_disf_1051_repetition_immediate.wav,output/disfluency_clips/825727_disf_1051_repetition_immediate.wav
825727,291038,prolongation,elongation,299.78,299.8,0.020000000000038654,जी...,0.948,825727_disf_1052_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1052_prolongation_elongation.wav
825727,291038,repetition,immediate,299.8,299.84,0.03999999999996362,जी... जी...,0.948,825727_disf_1053_repetition_immediate.wav,output/disfluency_clips/825727_disf_1053_repetition_immediate.wav
825727,291038,prolongation,elongation,299.8,299.82,0.01999999999998181,जी...,0.948,825727_disf_1054_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1054_prolongation_elongation.wav
825727,291038,repetition,immediate,299.82,299.86,0.040000000000020464,जी... जी...,0.948,825727_disf_1055_repetition_immediate.wav,output/disfluency_clips/825727_disf_1055_repetition_immediate.wav
825727,291038,prolongation,elongation,299.82,299.84,0.01999999999998181,जी...,0.948,825727_disf_1056_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1056_prolongation_elongation.wav
825727,291038,repetition,immediate,299.84,299.88,0.040000000000020464,जी... जी...,0.948,825727_disf_1057_repetition_immediate.wav,output/disfluency_clips/825727_disf_1057_repetition_immediate.wav
825727,291038,prolongation,elongation,299.84,299.86,0.020000000000038654,जी...,0.948,825727_disf_1058_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1058_prolongation_elongation.wav
825727,291038,repetition,immediate,299.86,299.9,0.03999999999996362,जी... जी...,0.948,825727_disf_1059_repetition_immediate.wav,output/disfluency_clips/825727_disf_1059_repetition_immediate.wav
825727,291038,prolongation,elongation,299.86,299.88,0.01999999999998181,जी...,0.948,825727_disf_1060_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1060_prolongation_elongation.wav
825727,291038,repetition,immediate,299.88,299.92,0.040000000000020464,जी... जी...,0.945,825727_disf_1061_repetition_immediate.wav,output/disfluency_clips/825727_disf_1061_repetition_immediate.wav
825727,291038,prolongation,elongation,299.88,299.9,0.01999999999998181,जी...,0.949,825727_disf_1062_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1062_prolongation_elongation.wav
825727,291038,repetition,immediate,299.9,299.94,0.040000000000020464,जी... जी...,0.945,825727_disf_1063_repetition_immediate.wav,output/disfluency_clips/825727_disf_1063_repetition_immediate.wav
825727,291038,prolongation,elongation,299.9,299.92,0.020000000000038654,जी...,0.945,825727_disf_1064_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1064_prolongation_elongation.wav
825727,291038,repetition,immediate,299.92,299.96,0.03999999999996362,जी... जी...,0.946,825727_disf_1065_repetition_immediate.wav,output/disfluency_clips/825727_disf_1065_repetition_immediate.wav
825727,291038,prolongation,elongation,299.92,299.94,0.01999999999998181,जी...,0.947,825727_disf_1066_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1066_prolongation_elongation.wav
825727,291038,repetition,immediate,299.94,299.98,0.040000000000020464,जी... जी...,0.944,825727_disf_1067_repetition_immediate.wav,output/disfluency_clips/825727_disf_1067_repetition_immediate.wav
825727,291038,prolongation,elongation,299.94,299.96,0.01999999999998181,जी...,0.946,825727_disf_1068_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1068_prolongation_elongation.wav
825727,291038,repetition,immediate,299.96,300.0,0.040000000000020464,जी... जी...,0.944,825727_disf_1069_repetition_immediate.wav,output/disfluency_clips/825727_disf_1069_repetition_immediate.wav
825727,291038,prolongation,elongation,299.96,299.98,0.020000000000038654,जी...,0.944,825727_disf_1070_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1070_prolongation_elongation.wav
825727,291038,repetition,immediate,299.98,300.02,0.03999999999996362,जी... जी...,0.945,825727_disf_1071_repetition_immediate.wav,output/disfluency_clips/825727_disf_1071_repetition_immediate.wav
825727,291038,prolongation,elongation,299.98,300.0,0.01999999999998181,जी...,0.945,825727_disf_1072_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1072_prolongation_elongation.wav
825727,291038,repetition,immediate,300.0,300.04,0.040000000000020464,जी... जी...,0.944,825727_disf_1073_repetition_immediate.wav,output/disfluency_clips/825727_disf_1073_repetition_immediate.wav
825727,291038,prolongation,elongation,300.0,300.02,0.01999999999998181,जी...,0.946,825727_disf_1074_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1074_prolongation_elongation.wav
825727,291038,repetition,immediate,300.02,300.06,0.040000000000020464,जी... जी...,0.941,825727_disf_1075_repetition_immediate.wav,output/disfluency_clips/825727_disf_1075_repetition_immediate.wav
825727,291038,prolongation,elongation,300.02,300.04,0.020000000000038654,जी...,0.944,825727_disf_1076_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1076_prolongation_elongation.wav
825727,291038,prolongation,elongation,300.04,300.06,0.01999999999998181,जी...,0.941,825727_disf_1077_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1077_prolongation_elongation.wav
825727,291038,hesitation,pause,300.06,322.58,22.519999999999982,[PAUSE],1.0,825727_disf_1078_hesitation_pause.wav,output/disfluency_clips/825727_disf_1078_hesitation_pause.wav
825727,291038,repetition,immediate,323.46,326.66,3.2000000000000455,जी... जी...,0.473,825727_disf_1079_repetition_immediate.wav,output/disfluency_clips/825727_disf_1079_repetition_immediate.wav
825727,291038,prolongation,elongation,323.46,324.48,1.0200000000000387,जी...,0.473,825727_disf_1080_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1080_prolongation_elongation.wav
825727,291038,repetition,immediate,324.48,327.42,2.9399999999999977,जी... जी...,0.95,825727_disf_1081_repetition_immediate.wav,output/disfluency_clips/825727_disf_1081_repetition_immediate.wav
825727,291038,prolongation,elongation,324.48,326.66,2.180000000000007,जी...,0.95,825727_disf_1082_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1082_prolongation_elongation.wav
825727,291038,repetition,immediate,326.66,328.02,1.3599999999999568,जी... जी...,0.953,825727_disf_1083_repetition_immediate.wav,output/disfluency_clips/825727_disf_1083_repetition_immediate.wav
825727,291038,prolongation,elongation,326.66,327.42,0.7599999999999909,जी...,0.958,825727_disf_1084_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1084_prolongation_elongation.wav
825727,291038,repetition,immediate,327.42,328.32,0.8999999999999773,जी... जी...,0.945,825727_disf_1085_repetition_immediate.wav,output/disfluency_clips/825727_disf_1085_repetition_immediate.wav
825727,291038,prolongation,elongation,327.42,328.02,0.5999999999999659,जी...,0.953,825727_disf_1086_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1086_prolongation_elongation.wav
825727,291038,repetition,immediate,328.02,328.86,0.8400000000000318,जी... जी...,0.937,825727_disf_1087_repetition_immediate.wav,output/disfluency_clips/825727_disf_1087_repetition_immediate.wav
825727,291038,prolongation,elongation,328.02,328.32,0.30000000000001137,जी...,0.945,825727_disf_1088_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1088_prolongation_elongation.wav
825727,291038,repetition,immediate,328.32,328.88,0.5600000000000023,जी... जी...,0.932,825727_disf_1089_repetition_immediate.wav,output/disfluency_clips/825727_disf_1089_repetition_immediate.wav
825727,291038,prolongation,elongation,328.32,328.86,0.5400000000000205,जी...,0.937,825727_disf_1090_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1090_prolongation_elongation.wav
825727,291038,repetition,immediate,328.86,328.9,0.03999999999996362,जी... जी...,0.928,825727_disf_1091_repetition_immediate.wav,output/disfluency_clips/825727_disf_1091_repetition_immediate.wav
825727,291038,prolongation,elongation,328.86,328.88,0.01999999999998181,जी...,0.932,825727_disf_1092_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1092_prolongation_elongation.wav
825727,291038,repetition,immediate,328.88,328.92,0.040000000000020464,जी... जी...,0.926,825727_disf_1093_repetition_immediate.wav,output/disfluency_clips/825727_disf_1093_repetition_immediate.wav
825727,291038,prolongation,elongation,328.88,328.9,0.01999999999998181,जी...,0.928,825727_disf_1094_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1094_prolongation_elongation.wav
825727,291038,repetition,immediate,328.9,328.94,0.040000000000020464,जी... जी...,0.924,825727_disf_1095_repetition_immediate.wav,output/disfluency_clips/825727_disf_1095_repetition_immediate.wav
825727,291038,prolongation,elongation,328.9,328.92,0.020000000000038654,जी...,0.926,825727_disf_1096_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1096_prolongation_elongation.wav
825727,291038,repetition,immediate,328.92,328.96,0.03999999999996362,जी... जी...,0.922,825727_disf_1097_repetition_immediate.wav,output/disfluency_clips/825727_disf_1097_repetition_immediate.wav
825727,291038,prolongation,elongation,328.92,328.94,0.01999999999998181,जी...,0.924,825727_disf_1098_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1098_prolongation_elongation.wav
825727,291038,repetition,immediate,328.94,328.98,0.040000000000020464,जी... जी...,0.921,825727_disf_1099_repetition_immediate.wav,output/disfluency_clips/825727_disf_1099_repetition_immediate.wav
825727,291038,prolongation,elongation,328.94,328.96,0.01999999999998181,जी...,0.922,825727_disf_1100_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1100_prolongation_elongation.wav
825727,291038,repetition,immediate,328.96,329.0,0.040000000000020464,जी... जी...,0.92,825727_disf_1101_repetition_immediate.wav,output/disfluency_clips/825727_disf_1101_repetition_immediate.wav
825727,291038,prolongation,elongation,328.96,328.98,0.020000000000038654,जी...,0.921,825727_disf_1102_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1102_prolongation_elongation.wav
825727,291038,repetition,immediate,328.98,329.02,0.03999999999996362,जी... जी...,0.919,825727_disf_1103_repetition_immediate.wav,output/disfluency_clips/825727_disf_1103_repetition_immediate.wav
825727,291038,prolongation,elongation,328.98,329.0,0.01999999999998181,जी...,0.92,825727_disf_1104_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1104_prolongation_elongation.wav
825727,291038,repetition,immediate,329.0,329.04,0.040000000000020464,जी... जी...,0.917,825727_disf_1105_repetition_immediate.wav,output/disfluency_clips/825727_disf_1105_repetition_immediate.wav
825727,291038,prolongation,elongation,329.0,329.02,0.01999999999998181,जी...,0.919,825727_disf_1106_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1106_prolongation_elongation.wav
825727,291038,repetition,immediate,329.02,329.06,0.040000000000020464,जी... जी...,0.917,825727_disf_1107_repetition_immediate.wav,output/disfluency_clips/825727_disf_1107_repetition_immediate.wav
825727,291038,prolongation,elongation,329.02,329.04,0.020000000000038654,जी...,0.917,825727_disf_1108_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1108_prolongation_elongation.wav
825727,291038,repetition,immediate,329.04,329.08,0.03999999999996362,जी... जी...,0.916,825727_disf_1109_repetition_immediate.wav,output/disfluency_clips/825727_disf_1109_repetition_immediate.wav
825727,291038,prolongation,elongation,329.04,329.06,0.01999999999998181,जी...,0.917,825727_disf_1110_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1110_prolongation_elongation.wav
825727,291038,repetition,immediate,329.06,329.1,0.040000000000020464,जी... जी...,0.916,825727_disf_1111_repetition_immediate.wav,output/disfluency_clips/825727_disf_1111_repetition_immediate.wav
825727,291038,prolongation,elongation,329.06,329.08,0.01999999999998181,जी...,0.916,825727_disf_1112_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1112_prolongation_elongation.wav
825727,291038,repetition,immediate,329.08,329.12,0.040000000000020464,जी... जी...,0.916,825727_disf_1113_repetition_immediate.wav,output/disfluency_clips/825727_disf_1113_repetition_immediate.wav
825727,291038,prolongation,elongation,329.08,329.1,0.020000000000038654,जी...,0.916,825727_disf_1114_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1114_prolongation_elongation.wav
825727,291038,repetition,immediate,329.1,329.14,0.03999999999996362,जी... जी...,0.919,825727_disf_1115_repetition_immediate.wav,output/disfluency_clips/825727_disf_1115_repetition_immediate.wav
825727,291038,prolongation,elongation,329.1,329.12,0.01999999999998181,जी...,0.919,825727_disf_1116_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1116_prolongation_elongation.wav
825727,291038,repetition,immediate,329.12,329.16,0.040000000000020464,जी... जी...,0.919,825727_disf_1117_repetition_immediate.wav,output/disfluency_clips/825727_disf_1117_repetition_immediate.wav
825727,291038,prolongation,elongation,329.12,329.14,0.01999999999998181,जी...,0.919,825727_disf_1118_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1118_prolongation_elongation.wav
825727,291038,repetition,immediate,329.14,329.18,0.040000000000020464,जी... जी...,0.919,825727_disf_1119_repetition_immediate.wav,output/disfluency_clips/825727_disf_1119_repetition_immediate.wav
825727,291038,prolongation,elongation,329.14,329.16,0.020000000000038654,जी...,0.919,825727_disf_1120_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1120_prolongation_elongation.wav
825727,291038,repetition,immediate,329.16,329.2,0.03999999999996362,जी... जी...,0.922,825727_disf_1121_repetition_immediate.wav,output/disfluency_clips/825727_disf_1121_repetition_immediate.wav
825727,291038,prolongation,elongation,329.16,329.18,0.01999999999998181,जी...,0.922,825727_disf_1122_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1122_prolongation_elongation.wav
825727,291038,repetition,immediate,329.18,329.22,0.040000000000020464,जी... जी...,0.924,825727_disf_1123_repetition_immediate.wav,output/disfluency_clips/825727_disf_1123_repetition_immediate.wav
825727,291038,prolongation,elongation,329.18,329.2,0.01999999999998181,जी...,0.924,825727_disf_1124_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1124_prolongation_elongation.wav
825727,291038,repetition,immediate,329.2,329.24,0.040000000000020464,जी... जी...,0.925,825727_disf_1125_repetition_immediate.wav,output/disfluency_clips/825727_disf_1125_repetition_immediate.wav
825727,291038,prolongation,elongation,329.2,329.22,0.020000000000038654,जी...,0.925,825727_disf_1126_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1126_prolongation_elongation.wav
825727,291038,repetition,immediate,329.22,329.26,0.03999999999996362,जी... जी...,0.928,825727_disf_1127_repetition_immediate.wav,output/disfluency_clips/825727_disf_1127_repetition_immediate.wav
825727,291038,prolongation,elongation,329.22,329.24,0.01999999999998181,जी...,0.928,825727_disf_1128_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1128_prolongation_elongation.wav
825727,291038,repetition,immediate,329.24,329.28,0.03999999999996362,जी... जी...,0.931,825727_disf_1129_repetition_immediate.wav,output/disfluency_clips/825727_disf_1129_repetition_immediate.wav
825727,291038,prolongation,elongation,329.24,329.26,0.01999999999998181,जी...,0.931,825727_disf_1130_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1130_prolongation_elongation.wav
825727,291038,repetition,immediate,329.26,329.3,0.040000000000020464,जी... जी...,0.934,825727_disf_1131_repetition_immediate.wav,output/disfluency_clips/825727_disf_1131_repetition_immediate.wav
825727,291038,prolongation,elongation,329.26,329.28,0.01999999999998181,जी...,0.934,825727_disf_1132_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1132_prolongation_elongation.wav
825727,291038,repetition,immediate,329.28,329.32,0.040000000000020464,जी... जी...,0.935,825727_disf_1133_repetition_immediate.wav,output/disfluency_clips/825727_disf_1133_repetition_immediate.wav
825727,291038,prolongation,elongation,329.28,329.3,0.020000000000038654,जी...,0.935,825727_disf_1134_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1134_prolongation_elongation.wav
825727,291038,repetition,immediate,329.3,329.34,0.03999999999996362,जी... जी...,0.938,825727_disf_1135_repetition_immediate.wav,output/disfluency_clips/825727_disf_1135_repetition_immediate.wav
825727,291038,prolongation,elongation,329.3,329.32,0.01999999999998181,जी...,0.938,825727_disf_1136_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1136_prolongation_elongation.wav
825727,291038,repetition,immediate,329.32,329.36,0.040000000000020464,जी... जी...,0.938,825727_disf_1137_repetition_immediate.wav,output/disfluency_clips/825727_disf_1137_repetition_immediate.wav
825727,291038,prolongation,elongation,329.32,329.34,0.01999999999998181,जी...,0.938,825727_disf_1138_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1138_prolongation_elongation.wav
825727,291038,repetition,immediate,329.34,329.38,0.040000000000020464,जी... जी...,0.939,825727_disf_1139_repetition_immediate.wav,output/disfluency_clips/825727_disf_1139_repetition_immediate.wav
825727,291038,prolongation,elongation,329.34,329.36,0.020000000000038654,जी...,0.939,825727_disf_1140_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1140_prolongation_elongation.wav
825727,291038,repetition,immediate,329.36,329.4,0.03999999999996362,जी... जी...,0.942,825727_disf_1141_repetition_immediate.wav,output/disfluency_clips/825727_disf_1141_repetition_immediate.wav
825727,291038,prolongation,elongation,329.36,329.38,0.01999999999998181,जी...,0.942,825727_disf_1142_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1142_prolongation_elongation.wav
825727,291038,repetition,immediate,329.38,329.42,0.040000000000020464,जी... जी...,0.942,825727_disf_1143_repetition_immediate.wav,output/disfluency_clips/825727_disf_1143_repetition_immediate.wav
825727,291038,prolongation,elongation,329.38,329.4,0.01999999999998181,जी...,0.942,825727_disf_1144_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1144_prolongation_elongation.wav
825727,291038,repetition,immediate,329.4,329.44,0.040000000000020464,जी... जी...,0.943,825727_disf_1145_repetition_immediate.wav,output/disfluency_clips/825727_disf_1145_repetition_immediate.wav
825727,291038,prolongation,elongation,329.4,329.42,0.020000000000038654,जी...,0.943,825727_disf_1146_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1146_prolongation_elongation.wav
825727,291038,repetition,immediate,329.42,329.46,0.03999999999996362,जी... जी...,0.944,825727_disf_1147_repetition_immediate.wav,output/disfluency_clips/825727_disf_1147_repetition_immediate.wav
825727,291038,prolongation,elongation,329.42,329.44,0.01999999999998181,जी...,0.944,825727_disf_1148_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1148_prolongation_elongation.wav
825727,291038,repetition,immediate,329.44,329.48,0.040000000000020464,जी... जी...,0.945,825727_disf_1149_repetition_immediate.wav,output/disfluency_clips/825727_disf_1149_repetition_immediate.wav
825727,291038,prolongation,elongation,329.44,329.46,0.01999999999998181,जी...,0.946,825727_disf_1150_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1150_prolongation_elongation.wav
825727,291038,repetition,immediate,329.46,329.5,0.040000000000020464,जी... जी...,0.945,825727_disf_1151_repetition_immediate.wav,output/disfluency_clips/825727_disf_1151_repetition_immediate.wav
825727,291038,prolongation,elongation,329.46,329.48,0.020000000000038654,जी...,0.945,825727_disf_1152_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1152_prolongation_elongation.wav
825727,291038,repetition,immediate,329.48,329.52,0.03999999999996362,जी... जी...,0.947,825727_disf_1153_repetition_immediate.wav,output/disfluency_clips/825727_disf_1153_repetition_immediate.wav
825727,291038,prolongation,elongation,329.48,329.5,0.01999999999998181,जी...,0.948,825727_disf_1154_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1154_prolongation_elongation.wav
825727,291038,repetition,immediate,329.5,329.54,0.040000000000020464,जी... जी...,0.947,825727_disf_1155_repetition_immediate.wav,output/disfluency_clips/825727_disf_1155_repetition_immediate.wav
825727,291038,prolongation,elongation,329.5,329.52,0.01999999999998181,जी...,0.947,825727_disf_1156_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1156_prolongation_elongation.wav
825727,291038,repetition,immediate,329.52,329.56,0.040000000000020464,जी... जी...,0.948,825727_disf_1157_repetition_immediate.wav,output/disfluency_clips/825727_disf_1157_repetition_immediate.wav
825727,291038,prolongation,elongation,329.52,329.54,0.020000000000038654,जी...,0.949,825727_disf_1158_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1158_prolongation_elongation.wav
825727,291038,repetition,immediate,329.54,329.58,0.03999999999996362,जी... जी...,0.948,825727_disf_1159_repetition_immediate.wav,output/disfluency_clips/825727_disf_1159_repetition_immediate.wav
825727,291038,prolongation,elongation,329.54,329.56,0.01999999999998181,जी...,0.948,825727_disf_1160_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1160_prolongation_elongation.wav
825727,291038,repetition,immediate,329.56,329.6,0.040000000000020464,जी... जी...,0.95,825727_disf_1161_repetition_immediate.wav,output/disfluency_clips/825727_disf_1161_repetition_immediate.wav
825727,291038,prolongation,elongation,329.56,329.58,0.01999999999998181,जी...,0.95,825727_disf_1162_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1162_prolongation_elongation.wav
825727,291038,repetition,immediate,329.58,329.62,0.040000000000020464,जी... जी...,0.95,825727_disf_1163_repetition_immediate.wav,output/disfluency_clips/825727_disf_1163_repetition_immediate.wav
825727,291038,prolongation,elongation,329.58,329.6,0.020000000000038654,जी...,0.951,825727_disf_1164_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1164_prolongation_elongation.wav
825727,291038,repetition,immediate,329.6,329.64,0.03999999999996362,जी... जी...,0.95,825727_disf_1165_repetition_immediate.wav,output/disfluency_clips/825727_disf_1165_repetition_immediate.wav
825727,291038,prolongation,elongation,329.6,329.62,0.01999999999998181,जी...,0.95,825727_disf_1166_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1166_prolongation_elongation.wav
825727,291038,repetition,immediate,329.62,329.66,0.040000000000020464,जी... जी...,0.951,825727_disf_1167_repetition_immediate.wav,output/disfluency_clips/825727_disf_1167_repetition_immediate.wav
825727,291038,prolongation,elongation,329.62,329.64,0.01999999999998181,जी...,0.951,825727_disf_1168_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1168_prolongation_elongation.wav
825727,291038,repetition,immediate,329.64,329.68,0.040000000000020464,जी... जी...,0.951,825727_disf_1169_repetition_immediate.wav,output/disfluency_clips/825727_disf_1169_repetition_immediate.wav
825727,291038,prolongation,elongation,329.64,329.66,0.020000000000038654,जी...,0.952,825727_disf_1170_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1170_prolongation_elongation.wav
825727,291038,repetition,immediate,329.66,329.7,0.03999999999996362,जी... जी...,0.95,825727_disf_1171_repetition_immediate.wav,output/disfluency_clips/825727_disf_1171_repetition_immediate.wav
825727,291038,prolongation,elongation,329.66,329.68,0.01999999999998181,जी...,0.951,825727_disf_1172_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1172_prolongation_elongation.wav
825727,291038,repetition,immediate,329.68,329.72,0.040000000000020464,जी... जी...,0.95,825727_disf_1173_repetition_immediate.wav,output/disfluency_clips/825727_disf_1173_repetition_immediate.wav
825727,291038,prolongation,elongation,329.68,329.7,0.01999999999998181,जी...,0.95,825727_disf_1174_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1174_prolongation_elongation.wav
825727,291038,repetition,immediate,329.7,329.74,0.040000000000020464,जी... जी...,0.951,825727_disf_1175_repetition_immediate.wav,output/disfluency_clips/825727_disf_1175_repetition_immediate.wav
825727,291038,prolongation,elongation,329.7,329.72,0.020000000000038654,जी...,0.951,825727_disf_1176_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1176_prolongation_elongation.wav
825727,291038,repetition,immediate,329.72,329.76,0.03999999999996362,जी... जी...,0.949,825727_disf_1177_repetition_immediate.wav,output/disfluency_clips/825727_disf_1177_repetition_immediate.wav
825727,291038,prolongation,elongation,329.72,329.74,0.01999999999998181,जी...,0.951,825727_disf_1178_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1178_prolongation_elongation.wav
825727,291038,repetition,immediate,329.74,329.78,0.03999999999996362,जी... जी...,0.949,825727_disf_1179_repetition_immediate.wav,output/disfluency_clips/825727_disf_1179_repetition_immediate.wav
825727,291038,prolongation,elongation,329.74,329.76,0.01999999999998181,जी...,0.949,825727_disf_1180_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1180_prolongation_elongation.wav
825727,291038,repetition,immediate,329.76,329.8,0.040000000000020464,जी... जी...,0.951,825727_disf_1181_repetition_immediate.wav,output/disfluency_clips/825727_disf_1181_repetition_immediate.wav
825727,291038,prolongation,elongation,329.76,329.78,0.01999999999998181,जी...,0.951,825727_disf_1182_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1182_prolongation_elongation.wav
825727,291038,repetition,immediate,329.78,329.82,0.040000000000020464,जी... जी...,0.951,825727_disf_1183_repetition_immediate.wav,output/disfluency_clips/825727_disf_1183_repetition_immediate.wav
825727,291038,prolongation,elongation,329.78,329.8,0.020000000000038654,जी...,0.951,825727_disf_1184_prolongation_elongation.wav,output/disfluency_clips/825727_disf_1184_prolongation_elongation.wav
